fecha,hora_deteccion,id_turno,id_tipo_trafico,numero,id_status,id_rumbo,latitud,longitud,referencia_deteccion,estado_deteccion,id_pais_deteccion,fecha_pcr,hora_pcr,latitud_pcr,longitud_pcr,referencia_pcr,estado_pcr,id_pais_pcr,id_resultado,observaciones,id_responsable_turno,elemento_capturo
10/10/2023,03:09:42,2,2,2,1,1,17.474941,-100.412518,48 km al este de Mathewfort,Baja California,1,10/10/2023,01:22:52,17.37576,-100.337065,15 km al este de Briannamouth,Baja California,1,2,No se tuvo contacto con la aeronave,2,1
21/04/2024,21:55:36,3,1,2,1,1,17.825569,-108.303685,54 km al norte de East Davidfort,San Jose,10,21/04/2024,16:32:53,17.800122,-108.280154,45 km al sur de Thomasborough,San Jose,10,2,No se tuvo contacto con la aeronave,1,2
29/07/2023,16:14:58,1,3,3,2,1,17.598082,-89.433766,44 km al norte de Lake Courtney,Monterrey,9,29/07/2023,22:14:33,17.539475,-89.502519,76 km al oeste de East Jerry,Monterrey,9,1,No se tuvo contacto con la aeronave,2,3
15/12/2023,22:45:59,3,1,3,2,2,29.809286,-100.952655,14 km al norte de Lake Carlosview,Baja California,9,15/12/2023,04:25:36,29.755964,-101.002492,61 km al norte de Allenberg,Baja California,9,1,Aseguramiento de aeronave,1,2
05/03/2024,15:01:15,3,1,1,1,1,19.303017,-115.618314,11 km al este de Lake Amberchester,Guadalajara,4,05/03/2024,07:55:05,19.307095,-115.594504,86 km al sur de West Jessicabury,Guadalajara,4,2,Aseguramiento de aeronave y carga,1,1
13/05/2024,00:42:37,3,4,3,1,2,17.779561,-113.191791,50 km al oeste de Gillberg,Veracruz,2,13/05/2024,11:50:08,17.687882,-113.214705,16 km al norte de Lake Stephanie,Veracruz,2,2,Aseguramiento de aeronave y detención de dos personas,2,1
21/06/2024,01:46:38,1,1,1,2,1,25.981809,-98.877161,43 km al norte de East Dalebury,Veracruz,7,21/06/2024,20:25:07,26.055739,-98.910365,62 km al norte de Troyfort,Veracruz,7,2,Identificación de aeronave sin contacto,1,3
06/09/2023,07:01:37,3,2,1,1,2,19.575336,-86.533433,62 km al oeste de East Douglas,Guadalajara,3,06/09/2023,08:15:49,19.608245,-86.5391,91 km al este de East Joseph,Guadalajara,3,1,No se tuvo contacto con la aeronave,1,4
03/10/2023,17:39:48,3,4,4,1,2,29.66145,-97.713994,42 km al sur de East Juanchester,Belmopan,9,03/10/2023,23:05:34,29.58941,-97.65909,87 km al norte de New Deborahmouth,Belmopan,9,1,Aseguramiento de aeronave,1,3
29/04/2024,10:42:57,1,4,3,1,2,18.590327,-112.618041,43 km al norte de Gordonberg,Querétaro,2,29/04/2024,02:52:58,18.653827,-112.683819,77 km al oeste de New Erica,Querétaro,2,2,Identificación de aeronave sin contacto,1,4
06/07/2023,07:42:17,1,3,2,2,1,23.693908,-96.784598,99 km al oeste de Port Karen,Aguascalientes,7,06/07/2023,11:05:28,23.639226,-96.700463,12 km al norte de Hansentown,Aguascalientes,7,2,Identificación de aeronave sin contacto,2,1
30/04/2024,09:08:20,2,4,3,2,2,28.98787,-90.61061,18 km al este de Lake Ryanhaven,Culiacán,8,30/04/2024,19:57:47,29.050954,-90.680892,28 km al norte de East Brian,Culiacán,8,2,No se tuvo contacto con la aeronave,2,1
25/06/2024,14:31:19,3,2,2,2,2,24.571762,-90.469307,53 km al oeste de Amyhaven,Monterrey,5,25/06/2024,21:17:17,24.621158,-90.48884,49 km al este de Port Thomasland,Monterrey,5,1,Aseguramiento de aeronave y detención de dos personas,2,4
25/09/2023,19:37:30,3,2,2,1,2,30.605451,-112.960123,30 km al oeste de North Davidport,Culiacán,6,25/09/2023,04:29:14,30.651471,-112.940168,42 km al este de Deborahland,Culiacán,6,1,No se tuvo contacto con la aeronave,2,2
08/05/2024,11:10:56,1,1,2,1,2,24.978054,-114.421863,80 km al oeste de Kathrynborough,Tamaulipas,3,08/05/2024,04:26:52,24.930215,-114.46307,52 km al sur de New Travis,Tamaulipas,3,1,Aseguramiento de aeronave y carga,1,2
12/07/2023,05:28:29,1,3,4,1,1,28.132915,-112.258015,44 km al este de East Lauren,Villahermosa,2,12/07/2023,19:26:33,28.132847,-112.165305,61 km al sur de North Barbaraview,Villahermosa,2,1,Aseguramiento de aeronave y detención de dos personas,1,4
26/02/2024,18:14:48,2,3,3,2,2,21.072903,-111.861179,87 km al oeste de South Amandaton,El Salvador,3,26/02/2024,23:36:47,21.003252,-111.929013,68 km al norte de Hooperstad,El Salvador,3,1,Aseguramiento de aeronave y carga,1,2
22/07/2023,23:41:32,1,3,2,1,1,30.529931,-86.770619,96 km al norte de West Joannestad,Punta Espada,4,22/07/2023,19:45:20,30.564793,-86.697611,90 km al norte de North Jamesborough,Punta Espada,4,1,No se tuvo contacto con la aeronave,1,3
22/04/2024,11:25:46,3,4,1,2,1,22.286513,-107.488122,61 km al norte de North Roberthaven,Querétaro,4,22/04/2024,01:07:38,22.216783,-107.467706,97 km al norte de Pagechester,Querétaro,4,1,Identificación de aeronave sin contacto,2,3
20/11/2023,14:58:43,2,4,2,1,2,19.98145,-93.768292,83 km al este de Piercefort,Guadalajara,2,20/11/2023,23:20:18,19.961447,-93.669874,28 km al este de Crystalfort,Guadalajara,2,1,Identificación de aeronave sin contacto,1,4
30/06/2023,21:30:44,1,4,1,1,1,28.658547,-93.236627,72 km al oeste de Michaelborough,Veracruz,1,30/06/2023,12:21:52,28.69688,-93.288039,81 km al oeste de Yvonnefurt,Veracruz,1,1,Aseguramiento de aeronave y detención de dos personas,2,2
22/06/2024,01:06:02,1,2,1,1,2,30.239985,-89.732858,27 km al oeste de Leonland,Sonora,4,22/06/2024,23:21:47,30.218932,-89.756764,90 km al este de Bobfort,Sonora,4,1,Aseguramiento de aeronave y detención de dos personas,2,3
17/01/2024,21:18:16,3,3,4,2,2,19.607148,-113.065753,59 km al sur de Lake Ninaville,Hermosillo,8,17/01/2024,15:30:42,19.541742,-113.123202,89 km al este de East Nathan,Hermosillo,8,2,No se tuvo contacto con la aeronave,2,2
18/03/2024,08:34:20,1,3,3,2,1,23.566362,-114.926396,25 km al sur de North Tonibury,CDMX,1,18/03/2024,08:40:47,23.605203,-114.866464,58 km al norte de South Steven,CDMX,1,2,Identificación de aeronave sin contacto,2,3
14/12/2023,01:32:18,3,4,3,1,1,19.821532,-110.583422,98 km al sur de Jillmouth,Culiacán,8,14/12/2023,22:50:29,19.795771,-110.668652,92 km al este de Andreatown,Culiacán,8,2,Identificación de aeronave sin contacto,2,1
08/10/2023,19:35:02,1,1,2,2,1,17.649677,-103.807879,76 km al este de Amandabury,Sinaloa,4,08/10/2023,07:06:36,17.636429,-103.790631,94 km al este de Adamsfurt,Sinaloa,4,2,Aseguramiento de aeronave,2,2
29/05/2024,11:56:19,1,1,1,1,1,27.141713,-111.288651,12 km al sur de West Robert,Culiacán,10,29/05/2024,20:24:48,27.179738,-111.362894,53 km al oeste de East Francishaven,Culiacán,10,2,No se tuvo contacto con la aeronave,2,3
04/10/2023,04:12:44,3,2,4,2,1,26.828707,-94.681096,15 km al este de Caseyshire,Culiacán,2,04/10/2023,17:12:38,26.749526,-94.746323,61 km al sur de Barberstad,Culiacán,2,1,Identificación de aeronave sin contacto,1,1
26/07/2023,07:40:58,2,3,3,1,2,19.077595,-105.762419,70 km al este de East Ericshire,Veracruz,8,26/07/2023,10:59:42,18.998947,-105.781926,67 km al este de New Bryanport,Veracruz,8,1,Aseguramiento de aeronave,2,3
13/09/2023,02:47:19,1,4,3,2,2,26.711129,-110.543762,72 km al sur de Reyesside,Sonora,2,13/09/2023,18:22:18,26.628259,-110.500177,34 km al este de New Travis,Sonora,2,2,Aseguramiento de aeronave y carga,1,1
06/02/2024,11:35:35,2,2,4,2,1,19.466462,-110.5228,60 km al este de Lorihaven,Veracruz,10,06/02/2024,13:04:49,19.392917,-110.549111,62 km al este de Vickifort,Veracruz,10,1,Aseguramiento de aeronave y detención de dos personas,2,1
29/11/2023,05:23:33,2,4,4,1,2,25.458189,-100.197824,23 km al oeste de Lake Kelseyhaven,Veracruz,7,29/11/2023,16:38:09,25.35984,-100.240377,73 km al sur de West Graceton,Veracruz,7,1,Aseguramiento de aeronave y carga,2,2
15/04/2024,08:57:02,3,1,3,1,2,18.595284,-95.557338,90 km al norte de Crystalshire,Monterrey,3,15/04/2024,07:54:19,18.548035,-95.486439,46 km al sur de East Alexis,Monterrey,3,1,Aseguramiento de aeronave y detención de dos personas,1,4
14/03/2024,08:15:10,2,4,4,1,1,28.9856,-102.997883,45 km al sur de Huffton,Guadalajara,2,14/03/2024,15:20:46,28.959181,-103.071564,65 km al norte de West Kristinberg,Guadalajara,2,2,Aseguramiento de aeronave,1,2
24/01/2024,20:13:44,3,4,4,1,1,23.685249,-93.130968,12 km al sur de West Aaronchester,Tamaulipas,4,24/01/2024,10:26:18,23.64238,-93.21858,76 km al este de West Sandra,Tamaulipas,4,1,No se tuvo contacto con la aeronave,2,2
23/09/2023,10:32:12,3,3,3,2,2,30.857647,-89.107401,28 km al norte de New Josephmouth,Villahermosa,4,23/09/2023,11:32:10,30.901927,-89.139023,50 km al oeste de Haydenside,Villahermosa,4,2,No se tuvo contacto con la aeronave,1,4
27/08/2023,13:20:16,1,2,3,2,1,27.27571,-91.711267,50 km al este de North Alejandrabury,El Salvador,9,27/08/2023,02:07:43,27.179263,-91.644714,15 km al norte de South Patriciaberg,El Salvador,9,2,Aseguramiento de aeronave y carga,1,2
06/10/2023,02:10:39,2,2,2,2,1,25.506192,-110.840598,27 km al sur de Donaldhaven,Tepic,2,06/10/2023,06:11:39,25.557163,-110.756687,30 km al norte de Salazarburgh,Tepic,2,2,Aseguramiento de aeronave,2,4
25/01/2024,07:42:45,3,2,1,2,1,21.205045,-102.968438,45 km al oeste de South Stacy,Hermosillo,9,25/01/2024,09:49:49,21.114501,-102.90865,99 km al oeste de New Kimberly,Hermosillo,9,2,Aseguramiento de aeronave y detención de dos personas,1,2
08/08/2023,06:43:51,1,3,4,1,2,21.647093,-89.060235,30 km al oeste de North Davidtown,Monterrey,5,08/08/2023,09:23:21,21.573527,-89.003016,36 km al oeste de Port Thomas,Monterrey,5,1,Aseguramiento de aeronave y carga,1,3
23/06/2024,06:26:27,1,3,1,1,2,29.194054,-94.010516,41 km al oeste de Masseymouth,CDMX,7,23/06/2024,05:13:11,29.269571,-94.005265,15 km al oeste de Lake Whitney,CDMX,7,2,Aseguramiento de aeronave y detención de dos personas,2,2
13/12/2023,22:11:59,1,1,2,1,1,30.34994,-99.073485,51 km al oeste de Lake Deborahborough,Hermosillo,9,13/12/2023,05:29:10,30.406894,-99.002952,25 km al norte de Gonzalestown,Hermosillo,9,1,Aseguramiento de aeronave y carga,2,1
09/02/2024,14:31:25,3,4,1,1,1,26.044386,-94.835895,24 km al sur de Joshuamouth,Zacatecas,1,09/02/2024,09:56:41,26.106101,-94.889304,48 km al este de Valerieland,Zacatecas,1,1,Aseguramiento de aeronave y detención de dos personas,2,3
11/02/2024,01:49:02,2,3,1,1,2,17.808584,-111.47982,52 km al este de Vaughnburgh,Zacatecas,3,11/02/2024,12:29:55,17.714377,-111.51564,71 km al oeste de Port Jessicafort,Zacatecas,3,1,Aseguramiento de aeronave y detención de dos personas,1,2
26/06/2024,21:14:06,1,2,1,1,1,23.342504,-111.692969,77 km al este de Port Keithtown,Villahermosa,5,26/06/2024,05:38:12,23.373583,-111.687858,82 km al norte de Port William,Villahermosa,5,2,Aseguramiento de aeronave y carga,1,2
28/12/2023,20:15:52,2,4,4,2,2,29.588889,-98.181281,17 km al norte de Montgomerychester,Monterrico,3,28/12/2023,15:40:01,29.598417,-98.129235,12 km al oeste de East Danaland,Monterrico,3,2,No se tuvo contacto con la aeronave,2,3
08/08/2023,23:34:11,2,2,2,1,1,22.325744,-90.475387,72 km al oeste de Josephberg,CDMX,2,08/08/2023,10:05:11,22.372507,-90.466817,67 km al oeste de Lake Kevin,CDMX,2,2,No se tuvo contacto con la aeronave,2,2
08/03/2024,15:58:24,2,3,1,1,1,23.460546,-86.918896,46 km al oeste de Jaredchester,San Jose,4,08/03/2024,17:12:37,23.361198,-86.893728,44 km al norte de East Eddie,San Jose,4,1,Identificación de aeronave sin contacto,1,2
20/02/2024,10:02:26,2,3,1,2,1,19.764476,-110.141529,63 km al norte de Leblancfort,Culiacán,7,20/02/2024,07:04:42,19.677428,-110.23062,74 km al este de Lake Tami,Culiacán,7,1,Aseguramiento de aeronave y detención de dos personas,2,1
15/11/2023,01:05:40,1,2,1,1,1,28.755252,-94.639038,64 km al sur de Virginiaborough,Veracruz,1,15/11/2023,04:43:20,28.700085,-94.557044,47 km al este de North Jacqueline,Veracruz,1,2,No se tuvo contacto con la aeronave,2,4
17/06/2024,19:39:49,3,1,4,2,1,23.111799,-100.733618,66 km al sur de East Edwin,Guadalajara,7,17/06/2024,01:53:25,23.092646,-100.811281,41 km al sur de South Jo,Guadalajara,7,2,Aseguramiento de aeronave y detención de dos personas,1,4
18/06/2024,21:54:25,1,2,3,1,2,30.947582,-116.980261,45 km al sur de East Jeffery,Aguascalientes,3,18/06/2024,10:40:00,31.03801,-116.992295,57 km al norte de North Victoria,Aguascalientes,3,2,Aseguramiento de aeronave y detención de dos personas,2,3
25/07/2023,09:19:12,2,1,4,1,2,28.230507,-91.363496,86 km al oeste de Lake Josephberg,CDMX,2,25/07/2023,21:29:28,28.322248,-91.417125,13 km al este de Beanberg,CDMX,2,2,Identificación de aeronave sin contacto,1,3
16/12/2023,13:48:42,3,1,4,2,2,20.365241,-93.156021,44 km al sur de Christianville,Punta Espada,7,16/12/2023,16:13:10,20.286824,-93.191667,10 km al este de Darrylhaven,Punta Espada,7,1,Aseguramiento de aeronave,2,1
23/01/2024,21:38:00,1,4,2,1,2,20.785532,-90.900973,52 km al este de New Jamesborough,Veracruz,8,23/01/2024,00:01:41,20.823389,-90.85102,24 km al sur de Port Elizabethberg,Veracruz,8,2,No se tuvo contacto con la aeronave,1,4
11/07/2023,01:16:59,2,4,4,2,2,18.922863,-102.537222,75 km al este de New Leroy,CDMX,1,11/07/2023,06:36:11,19.00012,-102.529033,76 km al este de Floresside,CDMX,1,2,Aseguramiento de aeronave y carga,1,2
16/12/2023,02:00:31,3,1,4,1,2,17.116679,-116.246535,89 km al este de East Angela,Aguascalientes,2,16/12/2023,13:50:42,17.064442,-116.297153,66 km al sur de North Cindy,Aguascalientes,2,1,No se tuvo contacto con la aeronave,1,3
10/12/2023,07:24:10,3,2,2,1,1,28.689543,-102.3231,52 km al sur de Lake Carolyn,El Salvador,5,10/12/2023,11:20:59,28.683029,-102.317395,64 km al norte de Johnsonport,El Salvador,5,1,Aseguramiento de aeronave y carga,2,3
23/01/2024,04:51:51,3,1,3,1,2,29.330048,-108.997594,43 km al norte de Michaelbury,Tamaulipas,2,23/01/2024,17:28:43,29.326604,-108.951163,27 km al sur de Lake Emily,Tamaulipas,2,1,Identificación de aeronave sin contacto,1,3
